image_name,points
medicakolkata_ccu2_mon--8_2022_6_8_8_7_24.jpeg,"[342.5, 202.6, 827.2, 178.1, 839.3, 535.8, 356.8, 563.4]"
medicakolkata_ccu3_mon--4_2022_5_18_13_2_48.jpeg,"[383.4, 144.4, 891.2000122070312, 146.3000030517578, 879.6, 508.9, 370.7, 506.3]"
medicakolkata_ccu3_mon--3_2022_5_30_16_3_2.jpeg,"[373, 254.5, 874.4000244140625, 233.10000610351562, 913.2000122070312, 567.2000122070312, 409.5, 591.7999877929688]"
medicakolkata_ccu1_mon--3_2022_6_8_18_0_13.jpeg,"[368.3, 161.1, 843.2999877929688, 202, 845.9000244140625, 597, 375.1, 553]"
medicakolkata_ccu2_mon--1_2022_5_30_21_6_8.jpeg,"[450.3, 218.2, 908.0999755859375, 187.8000030517578, 870.5, 502.3999938964844, 417.29998779296875, 538.7000122070312]"
medicakolkata_ccu1_mon--9_2022_6_20_4_1_11.jpeg,"[273.5, 169.60000610351562, 823.3, 143.1, 827.4, 568.5, 282.6000061035156, 600.9000244140625]"
kamalnayanbajaj_micu_mon--18_2022_6_20_12_47_10.jpeg,"[488.5, 250.3, 836.7999877929688, 216.3000030517578, 834.2999877929688, 489.5, 489.79998779296875, 532.2000122070312]"
medicasiliguri_ccu_mon--5_2022_5_30_1_15_13.jpeg,"[605.2, 167.1, 1150.199951171875, 142.39999389648438, 1167.0999755859375, 540, 625.7999877929688, 567.2000122070312]"
medicakolkata_ccu2_mon--3_2022_5_18_23_6_43.jpeg,"[259.2, 166.3, 621.9000244140625, 216.3000030517578, 669.7999877929688, 563.2999877929688, 307.20001220703125, 507.6000061035156]"
hcgnagpur_icu_mon--4_2022_6_8_3_30_28.jpeg,"[325.2, 377, 627.0999755859375, 375.5, 625.7999877929688, 595.7000122070312, 327.8999938964844, 598.2999877929688]"
medicakolkata_ccu2_mon--6_2022_6_20_15_4_45.jpeg,"[379.8, 90.4, 840.7000122070312, 97.0999984741211, 835.5999755859375, 420.8999938964844, 374.5, 417]"
medicakolkata_ccu2_mon--4_2022_6_8_8_6_36.jpeg,"[358.9, 123.6, 848.2, 130.5, 840.9, 486.8, 347.29998779296875, 481.70001220703125]"
medicakolkata_ccu2_mon--7_2022_5_30_10_6_51.jpeg,"[488.6, 162.3, 888.5999755859375, 161.89999389648438, 871.5, 478.1, 478.1000061035156, 486.8999938964844]"
medicasiliguri_ccu_mon--1_2022_6_20_9_15_14.jpeg,"[349.8999938964844, 136, 725.5, 138.60000610351562, 720.2999877929688, 417, 346.1000061035156, 415.70001220703125]"
hcgnagpur_icu_mon--4_2022_5_18_22_30_15.jpeg,"[372, 253.3, 673.1, 255.2, 664.9, 475.6, 363.1, 481.8]"
medicakolkata_ccu2_mon--4_2022_6_8_17_6_27.jpeg,"[483.29998779296875, 132.10000610351562, 944.4, 123.5, 928, 477, 457.3999938964844, 489.5]"
medicakolkata_ccu3_mon--3_2022_6_8_23_3_10.jpeg,"[343.2, 202.4, 825.2000122070312, 185.1999969482422, 878, 544.8, 384.7, 554.3]"
medicakolkata_ccu2_mon--2_2022_5_18_5_5_27.jpeg,"[237.5, 74, 725.5, 97.0999984741211, 735.7999877929688, 458.3999938964844, 252.8000030517578, 432.5]"
medicakolkata_ccu3_mon--2_2022_6_8_22_2_43.jpeg,"[368.1000061035156, 196.8000030517578, 920.7, 200.3, 910.4, 561.5, 368.1000061035156, 567.2000122070312]"
medicakolkata_ccu1_mon--12_2022_5_30_20_2_13.jpeg,"[648.7, 177.9, 1178.699951171875, 172.1999969482422, 1155.4000244140625, 578.9000244140625, 628.4000244140625, 589.2000122070312]"
medicakolkata_ccu3_mon--8_2022_6_8_2_3_31.jpeg,"[411.3, 153.6, 1015.5999755859375, 195.5, 961.2000122070312, 612.5, 361.6000061035156, 577.5999755859375]"
kamalnayanbajaj_sicu_mon--1_2022_6_20_0_45_1.jpeg,"[467.6, 292.3, 818.1, 304.1, 816.0999755859375, 571.0999755859375, 466.5, 553]"
medicakolkata_mau_mon--5_2022_5_30_6_7_25.jpeg,"[250.7, 262.4, 686.5999755859375, 274.5, 720.2999877929688, 617.7000122070312, 293, 606]"
medicakolkata_ccu2_mon--2_2022_6_8_17_6_4.jpeg,"[310.2, 77.3, 809.7000122070312, 93.19999694824219, 818.7000122070312, 450.70001220703125, 322.70001220703125, 436.3999938964844]"
medicasiliguri_icu_mon--7_2022_5_18_3_15_28.jpeg,"[480.9, 314.4, 719, 300.3999938964844, 717.6, 499.5, 476, 518.9]"
medicakolkata_ccu2_mon--1_2022_6_20_23_5_19.jpeg,"[535.7, 220.6, 942.6, 172.6, 882.2000122070312, 492.1000061035156, 479.3999938964844, 546.5]"
medicakolkata_rcu_mon--8_2022_5_30_16_5_38.jpeg,"[503.3, 198, 912.1, 199.3, 915.1, 504.4, 506.6000061035156, 501.20001220703125]"
medicakolkata_ccu2_mon--8_2022_6_20_4_4_44.jpeg,"[343.5, 159.3000030517578, 829, 121.9, 844.6, 475.3, 364.2, 511.5]"
medicakolkata_ccu3_mon--3_2022_6_8_2_2_42.jpeg,"[400.1, 204.8, 904.2000122070312, 185.1999969482422, 932.7000122070312, 537.4000244140625, 427.6000061035156, 556.7999877929688]"
kamalnayanbajaj_micu_mon--21_2022_6_20_22_47_5.jpeg,"[269.5, 93.3, 791.5, 168.3000030517578, 795.4000244140625, 581.4000244140625, 280, 489.5]"
medicasiliguri_icu_mon--4_2022_6_8_1_15_13.jpeg,"[301, 253.5, 770.7999877929688, 274.5, 766.9000244140625, 660.4000244140625, 304.6000061035156, 634.5]"
medicakolkata_ccu2_mon--4_2022_5_18_4_5_51.jpeg,"[216.6, 167.6, 691.7999877929688, 190.39999389648438, 709.9000244140625, 534.7999877929688, 236, 508.8999938964844]"
medicasiliguri_icu_mon--4_2022_5_18_23_15_3.jpeg,"[360.29998779296875, 301.70001220703125, 818.7000122070312, 300.3999938964844, 844.5999755859375, 683.7000122070312, 392.70001220703125, 687.5999755859375]"
medicakolkata_ccu3_mon--4_2022_5_30_14_2_49.jpeg,"[391.8, 142.3, 899, 142.4, 881.9, 506.1, 375.3, 503.3]"
medicasiliguri_icu_mon--7_2022_5_18_16_15_27.jpeg,"[493.70001220703125, 314.70001220703125, 728.0999755859375, 300.3999938964844, 724.2000122070312, 499.8999938964844, 491.1000061035156, 520.5999755859375]"
hcgnagpur_icu_mon--7_2022_6_20_6_30_58.jpeg,"[403.9, 242.7, 719, 259, 719, 512.7999877929688, 408, 487.2]"
medicakolkata_mau_mon--2_2022_5_30_6_8_25.jpeg,"[461.2, 168, 891.2000122070312, 172.1999969482422, 886.0999755859375, 483, 461.29998779296875, 483]"
medicakolkata_ccu3_mon--3_2022_5_18_1_2_36.jpeg,"[318.5, 225.7, 807.1, 211.1, 852.4000244140625, 558.0999755859375, 368.1000061035156, 576.2999877929688]"
medicakolkata_ccu1_mon--10_2022_6_8_17_1_40.jpeg,"[289.9, 185.3, 742, 191.5, 764.9, 598.3, 313.2, 584.8]"
medicakolkata_rcu_mon--9_2022_5_30_10_5_39.jpeg,"[519.7, 179.2, 764.2999877929688, 200.6999969482422, 796.1, 452.7, 558.7, 415.2]"
kamalnayanbajaj_sicu_mon--1_2022_6_20_3_45_0.jpeg,"[461.7, 290.7, 817.4, 304.3, 814.1, 571.9, 465.2, 551.7]"
medicakolkata_ccu3_mon--2_2022_6_8_7_2_29.jpeg,"[406.8999938964844, 203.3000030517578, 953.4, 194.2, 937.9, 560.7, 395.3, 567.2]"
medicakolkata_ccu2_mon--5_2022_6_20_12_4_10.jpeg,"[229.9, 174.2, 765.5999755859375, 220.10000610351562, 776, 630.7000122070312, 231.9, 584.2]"
medicakolkata_ccu1_mon--7_2022_6_8_14_1_15.jpeg,"[466.7, 189.7, 855, 189.10000610351562, 853.7, 475.4, 465.6, 475.3]"
medicakolkata_ccu3_mon--5_2022_6_20_22_2_34.jpeg,"[473.2, 197.8, 1002.7, 181.6, 1000, 508.9, 471.7, 527.1]"
medicakolkata_ccu3_mon--1_2022_6_20_13_1_35.jpeg,"[550.7000122070312, 152.8000030517578, 913.9, 125.3, 872.3, 470.4, 506.6000061035156, 514.0999755859375]"
kamalnayanbajaj_micu_mon--18_2022_6_20_19_46_46.jpeg,"[485.8999938964844, 253.8000030517578, 835.2, 215, 836.7999877929688, 488.20001220703125, 489.79998779296875, 529.5999755859375]"
spsludhiana_micuiithirdfloor_mon--MII06_2022_6_20_6_8_47.jpeg,"[378.3999938964844, 133.39999389648438, 959.4, 180.2, 941.7000122070312, 568.5, 357.70001220703125, 511.5]"
medicakolkata_rcu_mon--9_2022_6_8_0_5_30.jpeg,"[568.7999877929688, 190.39999389648438, 865.2999877929688, 207.1999969482422, 884.7999877929688, 455.79998779296875, 584.9, 432]"
hcgnagpur_icu_mon--1_2022_6_8_21_30_1.jpeg,"[313.70001220703125, 167.10000610351562, 747.5, 150.1999969482422, 770.7999877929688, 481.70001220703125, 338.29998779296875, 492.1000061035156]"
spsludhiana_micuiithirdfloor_mon--MII07_2022_5_30_9_8_58.jpeg,"[396.5, 98.6, 971.3, 85.8, 962.5, 453.20001220703125, 397.8999938964844, 472.70001220703125]"
medicakolkata_ccu2_mon--3_2022_5_30_19_6_31.jpeg,"[344.8, 110.1, 734.5, 152.8, 746.2000122070312, 519.2999877929688, 350.9, 463.9]"
medicakolkata_ccu2_mon--8_2022_5_18_12_6_58.jpeg,"[358, 209.2, 833, 169.60000610351562, 851.0999755859375, 524.5, 377.1000061035156, 568.5]"
medicakolkata_ccu3_mon--8_2022_6_8_20_3_34.jpeg,"[374.5, 148.89999389648438, 983.2000122070312, 194.1999969482422, 935.2999877929688, 616.4000244140625, 333.1000061035156, 569.7999877929688]"
hcgnagpur_icu_mon--4_2022_5_18_15_30_14.jpeg,"[311.1000061035156, 244.6999969482422, 601.2000122070312, 252.5, 606.2999877929688, 474, 316.29998779296875, 463.6000061035156]"
medicakolkata_ccu1_mon--9_2022_6_8_4_1_27.jpeg,"[189.39999389648438, 186.5, 759.0999755859375, 159.3000030517578, 773.4000244140625, 584, 202.3000030517578, 615.0999755859375]"
medicakolkata_ccu3_mon--6_2022_5_30_21_3_28.jpeg,"[279.3, 152.3, 806, 202.2, 783.7, 593.1, 262.6, 540]"
medicakolkata_ccu2_mon--9_2022_6_8_6_7_25.jpeg,"[324, 129.5, 776, 136, 809.7000122070312, 501.20001220703125, 355.1000061035156, 488.20001220703125]"
hcgbhavnagar_micu_mon--404_2022_6_8_12_20_1.jpeg,"[217.8, 110.7, 800.5999755859375, 81.5999984741211, 823.9000244140625, 532.2000122070312, 236, 560.7000122070312]"
medicasiliguri_icu_mon--7_2022_5_18_14_15_27.jpeg,"[310.8, 301.1, 574, 306.8999938964844, 572.7000122070312, 510.20001220703125, 311.1000061035156, 503.70001220703125]"
medicakolkata_ccu3_mon--2_2022_5_18_16_2_38.jpeg,"[452.20001220703125, 200.6999969482422, 994.7999877929688, 194.1999969482422, 961.2000122070312, 562, 427.6000061035156, 569.7999877929688]"
spsludhiana_micuiithirdfloor_mon--MII08_2022_6_8_23_9_3.jpeg,"[442.2, 288.4, 825.2000122070312, 304.29998779296875, 810.9000244140625, 541.2999877929688, 430.20001220703125, 524.5]"
medicakolkata_mau_mon--5_2022_5_30_18_7_41.jpeg,"[268.9, 255, 717.7000122070312, 265.5, 747.4, 612.1, 299.9, 596.4]"
spsludhiana_micuiithirdfloor_mon--MII07_2022_6_8_13_9_2.jpeg,"[487.2, 68.6, 997.4000244140625, 71.19999694824219, 992.2, 440.3, 480.7, 448.1]"
medicakolkata_ccu3_mon--10_2022_5_30_22_4_4.jpeg,"[256.70001220703125, 177.39999389648438, 809.9, 169.5, 810.9000244140625, 567.2000122070312, 260.6000061035156, 580.0999755859375]"
medicakolkata_mau_mon--8_2022_5_18_23_8_10.jpeg,"[406.9, 213.7, 966.3, 221.4, 962.5, 553, 401.7, 543.9]"
medicakolkata_rcu_mon--9_2022_5_30_5_5_38.jpeg,"[525.2, 178.6, 760.7, 203.2, 792.7999877929688, 453.20001220703125, 557.0999755859375, 415.70001220703125]"
medicakolkata_ccu2_mon--8_2022_6_8_6_7_14.jpeg,"[340.8999938964844, 204.60000610351562, 823.9000244140625, 176.10000610351562, 839.8, 533.8, 356.3999938964844, 562]"
medicakolkata_mau_mon--1_2022_6_8_1_8_50.jpeg,"[406.8999938964844, 230.5, 878.8, 233.9, 851, 594.9, 381, 598.2999877929688]"
medicakolkata_mau_mon--9_2022_6_20_14_5_45.jpeg,"[548.0999755859375, 177.39999389648438, 1020.1, 154.3, 1035, 511.5, 562.2999877929688, 529.5999755859375]"
medicakolkata_ccu3_mon--5_2022_5_18_2_2_47.jpeg,"[374.3, 189.7, 921.9, 205.7, 914, 531.2, 374.5, 520.5999755859375]"
medicakolkata_ccu1_mon--12_2022_6_8_6_2_5.jpeg,"[679.1, 174, 1199.4000244140625, 164.5, 1174.800048828125, 563.2999877929688, 658.1, 585.3]"
kamalnayanbajaj_micu_mon--14_2022_6_20_0_46_26.jpeg,"[400.4, 248.6, 771.2, 209.2, 766.9000244140625, 468.79998779296875, 405.6000061035156, 510.20001220703125]"
medicakolkata_ccu2_mon--8_2022_6_8_15_7_28.jpeg,"[339.6, 205.5, 822.5999755859375, 176.10000610351562, 836.7999877929688, 530.9000244140625, 357.70001220703125, 563.2999877929688]"
kamalnayanbajaj_micu_mon--21_2022_6_20_1_47_40.jpeg,"[269.4, 99.3, 791.5, 176.10000610351562, 792.7999877929688, 587.9000244140625, 278.70001220703125, 501.20001220703125]"
medicakolkata_rcu_mon--1_2022_5_30_7_4_14.jpeg,"[689.3, 298.3, 907.1, 286.2, 882.1, 488, 662.6, 506.1]"
medicakolkata_ccu2_mon--7_2022_5_30_0_6_19.jpeg,"[511.79998779296875, 169.60000610351562, 908.0999755859375, 163.1999969482422, 889.9000244140625, 480.3999938964844, 491.2, 488.1]"
medicakolkata_ccu3_mon--4_2022_5_30_13_2_50.jpeg,"[393, 142.6, 897.7000122070312, 143.6999969482422, 884.9, 509, 378.3, 508.7]"
kamalnayanbajaj_micu_mon--21_2022_6_20_4_47_33.jpeg,"[264.5, 97.0999984741211, 792.7999877929688, 173.5, 796.7000122070312, 582.7000122070312, 278.70001220703125, 497.29998779296875]"
hcgnagpur_icu_mon--4_2022_5_18_2_30_40.jpeg,"[297.1, 245.6, 586.9000244140625, 256.3999938964844, 593.4000244140625, 474, 305.8999938964844, 464.8999938964844]"
spsludhiana_micuiithirdfloor_mon--MII08_2022_6_20_1_9_11.jpeg,"[629.7, 306.9, 919.7, 305.6, 905.5, 537.4000244140625, 615.4, 545.2]"
medicakolkata_ccu2_mon--5_2022_5_18_12_6_32.jpeg,"[312.3999938964844, 164.5, 849.7999877929688, 217.60000610351562, 857.5999755859375, 630.7000122070312, 318.8999938964844, 578.9000244140625]"
medicakolkata_ccu2_mon--7_2022_6_8_3_6_46.jpeg,"[261, 141.8, 684, 168.3000030517578, 678.9000244140625, 483, 251.5, 463.6000061035156]"
medicasiliguri_icu_mon--7_2022_6_8_1_15_50.jpeg,"[399.5, 202.2, 874.4000244140625, 155.39999389648438, 882.2000122070312, 541.2999877929688, 414.70001220703125, 593.0999755859375]"
hcgnagpur_icu_mon--8_2022_6_20_3_31_9.jpeg,"[390.1, 193, 806.1, 197.9, 790.2000122070312, 537.4000244140625, 373.2, 543.9]"
medicakolkata_ccu2_mon--8_2022_5_18_21_7_21.jpeg,"[317.6000061035156, 207.1999969482422, 803.2000122070312, 176.10000610351562, 818.7000122070312, 532.2000122070312, 339.6000061035156, 564.5999755859375]"
medicakolkata_ccu3_mon--10_2022_5_30_12_4_4.jpeg,"[256.8, 176.5, 805.7999877929688, 161.89999389648438, 809.7000122070312, 568.5, 260.6000061035156, 585.2999877929688]"
medicakolkata_rcu_mon--9_2022_5_30_9_5_41.jpeg,"[522.1, 177.7, 758.4, 201.9, 792.7999877929688, 453.20001220703125, 559.7000122070312, 417]"
medicakolkata_ccu1_mon--10_2022_6_20_5_1_23.jpeg,"[339.6000061035156, 185.1999969482422, 842.9, 176.4, 863.8, 590.2, 359.2, 587.9]"
medicakolkata_rcu_mon--10_2022_5_30_19_6_7.jpeg,"[418.3, 169.9, 737.0999755859375, 183.89999389648438, 773.4000244140625, 467.5, 456.1000061035156, 442.8999938964844]"
medicakolkata_ccu2_mon--3_2022_5_18_20_6_30.jpeg,"[259.29998779296875, 158, 623.2000122070312, 205.89999389648438, 672.4000244140625, 564.5999755859375, 305.8999938964844, 506.29998779296875]"
hcgnagpur_icu_mon--4_2022_5_18_18_30_14.jpeg,"[375.79998779296875, 251.1999969482422, 671.0999755859375, 249.89999389648438, 665.9000244140625, 471.3999938964844, 370.70001220703125, 474]"
medicasiliguri_icu_mon--7_2022_5_18_7_15_27.jpeg,"[392.8, 310.9, 667.2000122070312, 308.20001220703125, 667.2000122070312, 510.20001220703125, 394, 516.7000122070312]"
medicakolkata_mau_mon--2_2022_5_30_2_8_2.jpeg,"[469.2, 167.2, 887.3, 170.9, 883.4, 477.6, 464.8, 478.4]"
medicakolkata_ccu2_mon--7_2022_6_20_3_4_20.jpeg,"[506.1, 173.8, 896.4, 173.5, 878.3, 484.3, 487.2, 490.8]"
medicakolkata_ccu1_mon--11_2022_6_8_12_1_51.jpeg,"[456.7, 169.3, 927.6, 178.7, 951.9, 626.3, 482.8, 610.5]"
medicakolkata_ccu3_mon--4_2022_5_18_7_2_47.jpeg,"[378.4, 143.6, 892.5, 145, 878.2999877929688, 506.29998779296875, 368.5, 505.5]"
medicakolkata_ccu2_mon--4_2022_6_20_2_3_58.jpeg,"[206.2, 137.3, 698.2999877929688, 155.39999389648438, 694, 513, 207.5, 489.5]"
spsludhiana_micuiithirdfloor_mon--MII07_2022_6_8_19_8_51.jpeg,"[484.6000061035156, 63.5, 996.9, 68.1, 996.0999755859375, 435.1000061035156, 482, 442.8999938964844]"
hcgnagpur_icu_mon--4_2022_6_20_13_30_24.jpeg,"[343.1, 382.8, 638.7000122070312, 376.79998779296875, 636.0999755859375, 597, 338.29998779296875, 599.5999755859375]"
medicakolkata_ccu1_mon--9_2022_6_8_15_1_28.jpeg,"[190.6999969482422, 183.89999389648438, 761.7000122070312, 156.6999969482422, 774.7000122070312, 582.7000122070312, 202.3000030517578, 612.5]"
medicakolkata_ccu1_mon--10_2022_6_8_10_1_40.jpeg,"[293.2, 183.8, 738.4000244140625, 191.6999969482422, 761.7, 602.2, 313.7, 586.6]"
medicakolkata_mau_mon--4_2022_5_18_5_6_41.jpeg,"[230.1, 279.3, 729.4000244140625, 273.20001220703125, 744.9000244140625, 616.4000244140625, 247.60000610351562, 617.7000122070312]"
kamalnayanbajaj_micu_mon--19_2022_6_20_9_47_28.jpeg,"[431.2, 169.3, 1013, 176.1, 1009.1, 607.3, 436.70001220703125, 598.2999877929688]"
medicakolkata_ccu2_mon--8_2022_6_8_2_7_11.jpeg,"[418.6000061035156, 209.8000030517578, 875.7000122070312, 161.89999389648438, 892.5, 515.4000244140625, 438, 565.9000244140625]"
kamalnayanbajaj_micu_mon--22_2022_6_20_7_47_45.jpeg,"[512.6, 171, 1015.5999755859375, 121.69999694824219, 1006.5, 520.5999755859375, 506.2, 584.1]"
medicakolkata_ccu3_mon--3_2022_5_30_11_3_2.jpeg,"[374.2, 256.6, 873.0999755859375, 237, 910.7000122070312, 568.5, 409.5, 589.2000122070312]"
medicakolkata_ccu2_mon--5_2022_5_30_11_6_41.jpeg,"[376.3, 178.3, 937, 214.2, 924, 616.9, 366.3, 587]"
medicakolkata_ccu2_mon--9_2022_5_30_1_6_44.jpeg,"[355.1000061035156, 152.8000030517578, 830.4000244140625, 142.39999389648438, 865.2999877929688, 502.3999938964844, 384.8999938964844, 503.70001220703125]"
medicakolkata_ccu3_mon--3_2022_6_8_18_2_54.jpeg,"[331.79998779296875, 205.89999389648438, 815.7, 191.1, 862.7000122070312, 543.9000244140625, 382.29998779296875, 555.5]"
spsludhiana_micuiithirdfloor_mon--MII06_2022_6_8_4_8_50.jpeg,"[418.9, 120.9, 992.2000122070312, 156.6999969482422, 981.9000244140625, 543.9000244140625, 410.7, 499.5]"
medicakolkata_ccu1_mon--10_2022_6_20_10_1_22.jpeg,"[340.9, 180, 851.1, 173.5, 873.0999755859375, 589.2000122070312, 359.6, 588.5]"
spsludhiana_micuiithirdfloor_mon--MII06_2022_6_8_3_8_51.jpeg,"[414.70001220703125, 115.30000305175781, 987.0999755859375, 151.5, 983.2000122070312, 541.2999877929688, 408.20001220703125, 497.29998779296875]"
medicakolkata_ccu3_mon--6_2022_5_18_15_3_29.jpeg,"[295.4, 137.9, 822.5999755859375, 186.5, 794.0999755859375, 575, 270.8999938964844, 528.2999877929688]"
medicakolkata_ccu1_mon--4_2022_6_8_20_0_39.jpeg,"[382.6, 147.4, 877, 167.10000610351562, 865.2999877929688, 547.7999877929688, 372, 525.7999877929688]"
spsludhiana_micuiithirdfloor_mon--MII07_2022_6_20_16_8_48.jpeg,"[423.70001220703125, 88.0999984741211, 985.7999877929688, 95.80000305175781, 981.9000244140625, 470.1000061035156, 417.8, 469.4]"
medicakolkata_ccu2_mon--3_2022_5_30_13_6_19.jpeg,"[354, 110.8, 757.9000244140625, 150.1999969482422, 766.9000244140625, 521.9000244140625, 359, 472.70001220703125]"
medicakolkata_ccu1_mon--7_2022_6_8_9_1_16.jpeg,"[468, 189, 857.7, 192.7, 853.3, 473.1, 463.5, 471.7]"
medicakolkata_ccu1_mon--10_2022_6_8_14_1_39.jpeg,"[289.4, 186.5, 738.4000244140625, 189.10000610351562, 760.4000244140625, 603.5, 312.3999938964844, 586.5999755859375]"
medicakolkata_ccu2_mon--2_2022_6_8_10_6_20.jpeg,"[308.5, 81.5999984741211, 810.7, 95.7, 814.7999877929688, 450.70001220703125, 320.20001220703125, 436.3999938964844]"
kamalnayanbajaj_micu_mon--21_2022_6_20_15_47_33.jpeg,"[265.79998779296875, 97.0999984741211, 794.0999755859375, 173.5, 796.7000122070312, 584, 278.70001220703125, 496]"
spsludhiana_micuiithirdfloor_mon--MII06_2022_6_8_8_8_51.jpeg,"[417.4, 129.5, 989.7000122070312, 161.89999389648438, 981.9000244140625, 550.4000244140625, 412.1000061035156, 503.70001220703125]"
medicakolkata_rcu_mon--3_2022_6_20_12_2_36.jpeg,"[463.7, 182.5, 756.5999755859375, 180, 752.7000122070312, 391.1000061035156, 458.7, 397.5]"
medicakolkata_mau_mon--8_2022_5_18_17_7_59.jpeg,"[410.2, 218.6, 971.5, 225.3000030517578, 963.7999877929688, 553, 409.4, 548.9]"
medicakolkata_ccu3_mon--2_2022_5_18_11_2_35.jpeg,"[350.5, 191.9, 902.9000244140625, 200.6999969482422, 897.7000122070312, 572.4000244140625, 352.5, 560.7000122070312]"
medicakolkata_mau_mon--1_2022_5_30_10_8_28.jpeg,"[442.9, 232.9, 892.8, 231.8, 866.5999755859375, 598.2999877929688, 412.1000061035156, 603.5]"
medicakolkata_ccu2_mon--10_2022_6_8_16_7_41.jpeg,"[418.1, 232.1, 773.4, 204.6, 663.2999877929688, 496, 307.20001220703125, 527.0999755859375]"
medicakolkata_ccu2_mon--5_2022_6_8_8_6_48.jpeg,"[243.6999969482422, 155.39999389648438, 761.9, 209.9, 772.5, 616.2, 256.8, 563]"
medicakolkata_ccu3_mon--5_2022_6_20_9_1_47.jpeg,"[463.4, 188.4, 1002.6, 178.3, 998.8, 516.5, 458.3, 531.1]"
hcgnagpur_icu_mon--1_2022_6_20_20_30_1.jpeg,"[388.3, 172.7, 823.9000244140625, 138.60000610351562, 831.7000122070312, 468.79998779296875, 396.6000061035156, 506.29998779296875]"
hcgnagpur_icu_mon--7_2022_6_20_3_30_58.jpeg,"[402.8, 241.4, 717.7, 261.6, 717.7, 511.5, 410.9, 489]"
medicakolkata_ccu1_mon--9_2022_6_20_5_1_12.jpeg,"[273.5, 168.3000030517578, 823.2, 145.1, 827.3, 568.5, 282.6000061035156, 599.5999755859375]"
medicakolkata_ccu3_mon--6_2022_5_30_4_3_37.jpeg,"[400.5, 171, 930.0999755859375, 209.8000030517578, 891.2000122070312, 595.7000122070312, 362.8999938964844, 560.7000122070312]"
medicakolkata_ccu1_mon--3_2022_6_20_15_0_24.jpeg,"[456.1000061035156, 141.1999969482422, 979.3, 167.1, 967.6, 569.8, 444.4, 541.1]"
hcgnagpur_icu_mon--2_2022_5_18_3_30_14.jpeg,"[428.6, 149.4, 924.6, 125.9, 900.2999877929688, 516.7000122070312, 412.1000061035156, 556.7999877929688]"
medicakolkata_mau_mon--1_2022_6_8_11_9_4.jpeg,"[245, 212.39999389648438, 743.9, 236.4, 725.5, 604.7999877929688, 228.1999969482422, 581.4000244140625]"
kamalnayanbajaj_micu_mon--21_2022_6_20_18_47_9.jpeg,"[271.4, 95.5, 792.7999877929688, 173.5, 796.7000122070312, 585.2999877929688, 278.70001220703125, 496]"
medicakolkata_ccu2_mon--7_2022_6_8_6_6_49.jpeg,"[362.4, 158.9, 793.9, 170.2, 783.7999877929688, 483, 353.8, 469.6]"
medicakolkata_ccu1_mon--10_2022_5_30_7_1_48.jpeg,"[426.29998779296875, 178.6999969482422, 971.5, 158, 996.0999755859375, 569.7999877929688, 445.79998779296875, 587.9000244140625]"
medicakolkata_ccu2_mon--8_2022_5_30_5_6_51.jpeg,"[340.8999938964844, 198.10000610351562, 827.7999877929688, 169.60000610351562, 844.5999755859375, 527.0999755859375, 362.8999938964844, 555.5]"
medicakolkata_ccu3_mon--5_2022_6_20_16_2_15.jpeg,"[493.4, 190.1, 1027.8, 175.9, 1022.6, 516, 486.2, 534.8]"
medicakolkata_ccu3_mon--5_2022_5_30_5_3_13.jpeg,"[432.6, 228.4, 977.5, 225.7, 971.5, 548.8, 427, 561.2]"
medicakolkata_ccu3_mon--1_2022_6_20_4_1_34.jpeg,"[549.4000244140625, 154.10000610351562, 908.5, 125.9, 865.2999877929688, 475.29998779296875, 506.6000061035156, 514.0999755859375]"
kamalnayanbajaj_micu_mon--22_2022_6_20_11_47_45.jpeg,"[419.9, 156.2, 970.2, 138.6, 957.3, 543.2, 412.1, 572.4]"
medicakolkata_ccu1_mon--9_2022_6_20_7_1_11.jpeg,"[274.7, 166.3, 824.5, 139.8, 835.5, 565.6, 279.8, 595.5]"
medicakolkata_ccu3_mon--5_2022_5_30_20_3_14.jpeg,"[435.3999938964844, 163.1999969482422, 968.9000244140625, 154.10000610351562, 972.7999877929688, 488.20001220703125, 436.70001220703125, 502.3999938964844]"
medicakolkata_ccu3_mon--2_2022_5_18_13_2_36.jpeg,"[350.6, 191.1, 906.7999877929688, 200.6999969482422, 897.7000122070312, 571.0999755859375, 352.5, 562]"
kamalnayanbajaj_micu_mon--19_2022_6_20_20_46_54.jpeg,"[419.9, 171.4, 989.7000122070312, 181.3000030517578, 988.4000244140625, 611.2000122070312, 419.8999938964844, 595.7000122070312]"
medicakolkata_ccu2_mon--6_2022_6_8_3_6_59.jpeg,"[549.4, 192.2, 986.7, 187.7, 948.2000122070312, 514.0999755859375, 514.4000244140625, 519.2999877929688]"
kamalnayanbajaj_micu_mon--18_2022_6_20_15_47_9.jpeg,"[486.3, 251.3, 836.7999877929688, 213.6999969482422, 838.0999755859375, 486.8999938964844, 485.8999938964844, 529.5999755859375]"
kamalnayanbajaj_micu_mon--21_2022_6_20_11_47_33.jpeg,"[269.6, 97.1, 791.5, 172.1999969482422, 795.4000244140625, 584, 278.70001220703125, 494.70001220703125]"
medicakolkata_ccu2_mon--3_2022_6_8_18_6_3.jpeg,"[342.6, 110.7, 740.4, 151, 752.4, 514.9, 354.2, 465.3]"
